Week_Start,Country_Name,Category,Search_Interest,Search_Velocity,Search_Acceleration,Media_Volume,tone_net_sentiment,tone_positive_score,tone_negative_score,tone_polarity,tone_activity_density,tone_self_group_density,Source_Diversity,Demand_to_Hype_Ratio,Media_Volume_per_Source,Interest_per_Source
2025-02-02,United_Kingdom,Fashion_Beauty,49.07,-0.11,-1.15,17.0,0.797907,3.26628,2.46838,5.73466,18.6596,0.414407,11.0,2.726111111111111,1.5454545454545454,4.460909090909091
2025-02-02,United_Kingdom,Fitness_Wearables,77.12,-4.97,-7.66,10.0,3.91687,6.27002,2.35315,8.62316,18.4147,0.696477,7.0,7.010909090909092,1.4285714285714286,11.017142857142858
2025-02-02,United_Kingdom,Nutrition_Diets,81.02,-2.2,-2.8,71.0,-1.11438,3.09545,4.20983,7.30527,20.7292,0.505626,24.0,1.1252777777777778,2.9583333333333335,3.375833333333333
2025-02-02,India,Fashion_Beauty,55.05,0.25,-1.1,1775.0,-0.527195,3.45756,3.98476,7.44233,21.467,0.572605,603.0,0.03099662162162162,2.943615257048093,0.09129353233830845
2025-02-02,India,Fitness_Wearables,69.39,-0.51,2.55,322.0,2.45617,4.2752,1.81904,6.09424,20.7956,0.385603,159.0,0.2148297213622291,2.0251572327044025,0.43641509433962267
2025-02-02,India,Nutrition_Diets,76.4,-0.13,-1.17,10939.0,-1.34913,3.32797,4.6771,8.00507,22.5909,0.444923,1585.0,0.006983546617915905,6.901577287066246,0.0482018927444795
2025-02-02,Kenya,Fashion_Beauty,72.67,-1.96,-5.72,162.0,-1.03719,3.80376,4.84095,8.64471,19.5586,0.721609,74.0,0.44582822085889573,2.189189189189189,0.982027027027027
2025-02-02,Kenya,Fitness_Wearables,76.36,-6.93,-5.44,37.0,1.6295,4.1598,2.5303,6.69009,17.8114,0.703519,28.0,2.0094736842105263,1.3214285714285714,2.7271428571428573
2025-02-02,Kenya,Nutrition_Diets,79.27,6.5,8.48,765.0,-2.44506,3.18781,5.63288,8.82069,20.4319,0.694353,369.0,0.10348563968668406,2.073170731707317,0.21482384823848238
2025-02-02,Mexico,Fashion_Beauty,58.02,-0.4,0.28,1657.0,-0.0271777,3.23785,3.26503,6.50288,20.4289,0.479387,554.0,0.03499396863691195,2.990974729241877,0.10472924187725632
2025-02-02,Mexico,Fitness_Wearables,73.34,0.11,1.31,47.0,-3.87271,2.41062,6.28333,8.69396,20.5972,0.247462,34.0,1.5279166666666668,1.3823529411764706,2.157058823529412
2025-02-02,Mexico,Nutrition_Diets,30.75,-1.98,-1.44,6769.0,-1.87027,2.79443,4.6647,7.45913,20.9966,0.519558,1464.0,0.004542097488921713,4.623633879781421,0.021004098360655737
2025-02-02,Nigeria,Fashion_Beauty,74.13,-2.17,-4.19,46.0,-1.11335,3.59819,4.71154,8.30973,18.8874,0.563025,33.0,1.5772340425531914,1.393939393939394,2.246363636363636
2025-02-02,Nigeria,Fitness_Wearables,75.13,3.53,4.87,5.0,1.91799,3.82493,1.90694,5.73186,18.7538,1.40431,5.0,12.521666666666667,1.0,15.026
2025-02-02,Nigeria,Nutrition_Diets,76.66,-6.29,-10.16,162.0,-0.198605,3.5619,3.76051,7.32241,18.2231,0.595378,81.0,0.47030674846625764,2.0,0.9464197530864197
2025-02-02,Singapore,Fashion_Beauty,45.65,-3.67,-1.47,116.0,-2.27928,2.43649,4.71578,7.15227,20.225,0.351223,80.0,0.3901709401709402,1.45,0.5706249999999999
2025-02-02,Singapore,Fitness_Wearables,64.88,-5.37,-9.45,21.0,1.74937,3.23324,1.48386,4.7171,18.0375,0.477015,10.0,2.9490909090909088,2.1,6.4879999999999995
2025-02-02,Singapore,Nutrition_Diets,51.11,-1.59,-4.56,343.0,-1.65502,3.36658,5.0216,8.38818,19.8648,0.635096,160.0,0.14857558139534885,2.14375,0.3194375
2025-02-02,United_States,Fashion_Beauty,42.87,1.9,2.68,19914.0,-1.08409,3.03273,4.11682,7.14954,21.6966,0.868383,5140.0,0.002152648757218177,3.87431906614786,0.008340466926070038
2025-02-02,United_States,Fitness_Wearables,56.69,-1.19,-0.39,2488.0,0.00617446,3.35079,3.34461,6.6954,20.7987,0.791284,1545.0,0.022776215347529126,1.6103559870550161,0.03669255663430421
2025-02-02,United_States,Nutrition_Diets,57.05,-1.48,-2.5,137659.0,-1.54882,2.77231,4.32113,7.09343,22.1442,0.87409,9769.0,0.00041442684875780906,14.091411608148224,0.005839901729962124
2025-02-02,South_Africa,Fashion_Beauty,65.6,2.37,-0.41,53.0,0.583994,4.10241,3.51841,7.62082,23.618,0.690613,35.0,1.2148148148148148,1.5142857142857142,1.874285714285714
2025-02-02,South_Africa,Fitness_Wearables,80.42,-3.42,-1.18,8.0,-0.350517,2.86164,3.21215,6.07379,20.581,0.406448,8.0,8.935555555555556,1.0,10.0525
2025-02-02,South_Africa,Nutrition_Diets,75.66,-0.91,-1.92,313.0,-0.0107913,4.193,4.20379,8.39678,23.9885,0.481313,155.0,0.24095541401273884,2.0193548387096776,0.4881290322580645
2025-02-09,United_Arab_Emirates,Fashion_Beauty,66.26,-3.03,-1.46,231.0,2.303,4.82038,2.51738,7.33776,19.6056,0.489087,137.0,0.2856034482758621,1.686131386861314,0.4836496350364964
2025-02-09,United_Arab_Emirates,Fitness_Wearables,72.26,-1.15,-0.63,101.0,0.491082,3.83693,3.34585,7.18279,19.0621,0.21424,73.0,0.7084313725490197,1.3835616438356164,0.9898630136986302
2025-02-09,United_Arab_Emirates,Nutrition_Diets,64.22,0.0,0.64,938.0,0.644429,4.23062,3.58619,7.81681,21.2474,0.526037,485.0,0.06839190628328008,1.934020618556701,0.13241237113402063
2025-02-09,Australia,Fashion_Beauty,58.81,-0.99,-0.99,424.0,-0.588987,3.10347,3.69246,6.79593,21.0014,0.589405,254.0,0.1383764705882353,1.669291338582677,0.23153543307086616
2025-02-09,Australia,Fitness_Wearables,80.99,-3.18,1.65,28.0,1.0662,3.57784,2.51164,6.08947,21.4673,1.00383,22.0,2.792758620689655,1.2727272727272727,3.681363636363636
2025-02-09,Australia,Nutrition_Diets,82.55,1.49,7.03,2185.0,-1.99433,2.89545,4.88978,7.78523,22.2863,0.640631,866.0,0.03776303751143641,2.523094688221709,0.09532332563510393
2025-02-09,Brazil,Fashion_Beauty,50.43,-1.6,0.13,1033.0,-0.11187,3.10684,3.21871,6.32556,22.1729,0.401885,405.0,0.04877176015473888,2.550617283950617,0.12451851851851851
2025-02-09,Brazil,Fitness_Wearables,74.97,-2.11,-4.01,47.0,-0.395381,3.36525,3.76063,7.12588,23.5814,0.455323,33.0,1.561875,1.4242424242424243,2.271818181818182
2025-02-09,Brazil,Nutrition_Diets,36.17,-0.74,1.71,7574.0,-1.82927,2.87342,4.70269,7.57611,23.8779,0.365732,1183.0,0.004774917491749175,6.402366863905326,0.03057480980557904
2025-02-09,Canada,Fashion_Beauty,62.29,2.31,0.65,906.0,-0.57439,2.88511,3.4595,6.3446,21.5015,0.814251,508.0,0.06867695700110253,1.7834645669291338,0.12261811023622048
2025-02-09,Canada,Fitness_Wearables,66.7,-0.73,5.24,123.0,1.48022,3.6714,2.19118,5.86257,20.8895,0.768998,105.0,0.5379032258064517,1.1714285714285715,0.6352380952380953
2025-02-09,Canada,Nutrition_Diets,73.27,0.72,5.94,9330.0,-1.28884,2.78856,4.07741,6.86597,22.7128,0.762503,2153.0,0.00785232022291287,4.33348815606131,0.034031583836507194
2025-02-09,China,Fashion_Beauty,13.79,1.12,1.62,,,,,,,,,,,
2025-02-09,China,Fitness_Wearables,30.94,0.25,-11.13,1.0,2.17391,2.89855,0.724638,3.62319,14.8551,0.0,1.0,15.47,1.0,30.94
2025-02-09,China,Nutrition_Diets,7.52,1.05,-0.46,5.0,-0.967854,2.89986,3.86772,6.76758,19.5016,0.539272,5.0,1.2533333333333332,1.0,1.504
2025-02-09,France,Fashion_Beauty,30.17,-1.38,2.23,3501.0,0.448353,3.47564,3.02729,6.50293,20.5398,0.656172,1587.0,0.008615077098800685,2.2060491493383743,0.019010712035286707
2025-02-09,France,Fitness_Wearables,60.3,-4.85,-4.11,399.0,0.801704,3.58029,2.77859,6.35888,19.7482,0.617867,252.0,0.15075,1.5833333333333333,0.23928571428571427
2025-02-09,France,Nutrition_Diets,35.47,0.0,0.08,12411.0,-1.09433,3.20419,4.29852,7.50271,21.3532,0.739272,3231.0,0.0028577183370931355,3.8412256267409473,0.010978025379139585
2025-02-09,United_Kingdom,Fashion_Beauty,48.37,-0.7,-0.59,16.0,-1.84419,2.2415,4.08569,6.3272,20.3089,0.532878,10.0,2.8452941176470588,1.6,4.837
2025-02-09,United_Kingdom,Fitness_Wearables,72.05,-5.07,-0.1,2.0,2.4414,3.74355,1.30215,5.04569,19.4441,0.981477,2.0,24.016666666666666,1.0,36.025
2025-02-09,United_Kingdom,Nutrition_Diets,76.12,-4.9,-2.7,41.0,-0.984241,2.95429,3.93853,6.89282,19.15,0.530975,25.0,1.8123809523809524,1.64,3.0448000000000004
2025-02-09,India,Fashion_Beauty,54.68,-0.37,-0.62,1778.0,-0.580693,3.54514,4.12583,7.67097,21.9988,0.54188,475.0,0.03073636874648679,3.743157894736842,0.11511578947368421
2025-02-09,India,Fitness_Wearables,70.07,0.68,1.19,269.0,3.04459,4.89339,1.8488,6.74219,20.3203,0.473539,132.0,0.2595185185185185,2.037878787878788,0.5308333333333333
2025-02-09,India,Nutrition_Diets,74.19,-2.21,-2.08,10231.0,-1.26951,3.38199,4.65151,8.0335,22.7731,0.477451,1560.0,0.007250781860828772,6.558333333333334,0.04755769230769231
2025-02-09,Kenya,Fashion_Beauty,75.78,3.11,5.07,106.0,-1.52424,3.38374,4.90798,8.29173,20.3943,0.607674,58.0,0.7082242990654206,1.8275862068965518,1.306551724137931
2025-02-09,Kenya,Fitness_Wearables,79.21,2.85,9.78,25.0,2.26363,4.59524,2.3316,6.92684,19.6501,0.639606,18.0,3.046538461538461,1.3888888888888888,4.400555555555555
2025-02-09,Kenya,Nutrition_Diets,76.85,-2.42,-8.92,693.0,-1.13824,3.82001,4.95825,8.77826,20.3698,0.688344,346.0,0.11073487031700287,2.0028901734104045,0.22210982658959535
2025-02-09,Mexico,Fashion_Beauty,56.11,-1.91,-1.51,1680.0,-0.235088,3.2288,3.46388,6.69268,20.3948,0.425171,505.0,0.03337894110648423,3.3267326732673266,0.11110891089108911
2025-02-09,Mexico,Fitness_Wearables,69.86,-3.48,-3.59,54.0,-0.751022,2.97828,3.7293,6.70758,21.4151,0.418166,40.0,1.270181818181818,1.35,1.7465
2025-02-09,Mexico,Nutrition_Diets,29.58,-1.17,0.81,6483.0,-1.73856,2.89315,4.63171,7.52487,20.7979,0.427358,1029.0,0.004561998766193708,6.300291545189505,0.028746355685131193
2025-02-09,Nigeria,Fashion_Beauty,70.38,-3.75,-1.58,65.0,-1.54378,2.57922,4.123,6.70222,20.5063,0.358723,43.0,1.0663636363636364,1.5116279069767442,1.6367441860465115
2025-02-09,Nigeria,Fitness_Wearables,71.43,-3.7,-7.23,7.0,2.70999,5.33172,2.62173,7.95345,17.9696,0.478769,6.0,8.92875,1.1666666666666667,11.905000000000001
2025-02-09,Nigeria,Nutrition_Diets,72.67,-3.99,2.3,167.0,-0.818011,3.76232,4.58033,8.34264,19.3894,0.569938,105.0,0.43255952380952384,1.5904761904761904,0.6920952380952381
2025-02-09,Singapore,Fashion_Beauty,47.96,2.31,5.98,111.0,-2.10346,2.53123,4.63469,7.16592,19.1054,0.306716,55.0,0.4282142857142857,2.018181818181818,0.872
2025-02-09,Singapore,Fitness_Wearables,64.58,-0.3,5.07,16.0,1.14169,3.2128,2.0711,5.2839,19.5635,0.404832,13.0,3.7988235294117647,1.2307692307692308,4.967692307692308
2025-02-09,Singapore,Nutrition_Diets,51.75,0.64,2.23,301.0,-1.98346,3.26308,5.24654,8.50961,20.2437,0.411354,127.0,0.17135761589403972,2.37007874015748,0.4074803149606299
2025-02-09,United_States,Fashion_Beauty,41.31,-1.56,-3.46,20995.0,-0.799029,3.12085,3.91988,7.04073,21.8518,0.80329,5338.0,0.0019675176224042677,3.93312101910828,0.007738853503184714
2025-02-09,United_States,Fitness_Wearables,53.29,-3.4,-2.21,2179.0,-0.146612,3.26023,3.40684,6.66707,21.1208,0.742441,1450.0,0.024444954128440367,1.5027586206896553,0.036751724137931034
2025-02-09,United_States,Nutrition_Diets,53.64,-3.41,-1.93,119612.0,-1.56268,2.88055,4.44323,7.32378,22.2853,0.851164,9623.0,0.00044844623912116576,12.429803595552322,0.005574145276940663
2025-02-09,South_Africa,Fashion_Beauty,65.88,0.28,-2.09,39.0,0.682378,4.67335,3.99097,8.66431,21.8329,0.472176,30.0,1.6469999999999998,1.3,2.1959999999999997
2025-02-09,South_Africa,Fitness_Wearables,80.9,0.48,3.9,,,,,,,,,,,
2025-02-09,South_Africa,Nutrition_Diets,73.12,-2.54,-1.63,359.0,0.627811,4.49312,3.86531,8.35842,24.1785,0.479314,195.0,0.20311111111111113,1.841025641025641,0.374974358974359
2025-02-16,United_Arab_Emirates,Fashion_Beauty,63.85,-2.41,0.62,207.0,2.0098,4.68808,2.67829,7.36637,20.7747,0.619969,125.0,0.30697115384615387,1.656,0.5108
2025-02-16,United_Arab_Emirates,Fitness_Wearables,72.16,-0.1,1.05,47.0,1.67593,4.36754,2.69161,7.05915,20.0121,0.328948,34.0,1.5033333333333332,1.3823529411764706,2.1223529411764703
2025-02-16,United_Arab_Emirates,Nutrition_Diets,62.57,-1.65,-1.65,661.0,1.05358,4.42897,3.37539,7.80436,20.8019,0.528782,324.0,0.0945166163141994,2.0401234567901234,0.19311728395061728
2025-02-16,Australia,Fashion_Beauty,59.43,0.62,1.61,436.0,-0.991567,3.00754,3.9991,7.00664,21.1612,0.59268,254.0,0.1359954233409611,1.7165354330708662,0.23397637795275592
2025-02-16,Australia,Fitness_Wearables,83.35,2.36,5.54,30.0,2.2693,4.4353,2.166,6.6013,22.9052,1.0856,26.0,2.6887096774193546,1.1538461538461537,3.2057692307692305
2025-02-16,Australia,Nutrition_Diets,78.72,-3.83,-5.32,3269.0,-3.01884,2.66822,5.68705,8.35527,22.281,0.626117,1361.0,0.024073394495412844,2.4019103600293903,0.05783982365907421
2025-02-16,Brazil,Fashion_Beauty,52.77,2.34,3.94,1170.0,0.326892,3.39684,3.06994,6.46678,22.8632,0.393674,423.0,0.04506404782237404,2.765957446808511,0.1247517730496454
2025-02-16,Brazil,Fitness_Wearables,70.97,-4.0,-1.89,114.0,-4.1963,2.44286,6.63916,9.08203,22.4889,0.470209,98.0,0.6171304347826087,1.163265306122449,0.7241836734693877
2025-02-16,Brazil,Nutrition_Diets,35.64,-0.53,0.21,7449.0,-1.85512,2.93974,4.79486,7.7346,24.0225,0.348816,1163.0,0.004783892617449665,6.4049871023215825,0.03064488392089424
2025-02-16,Canada,Fashion_Beauty,60.75,-1.54,-3.85,828.0,0.0427394,3.20531,3.16257,6.36788,22.1002,0.982503,479.0,0.0732810615199035,1.7286012526096033,0.1268267223382046
2025-02-16,Canada,Fitness_Wearables,71.41,4.71,5.44,111.0,1.62345,3.71622,2.09277,5.80899,21.2109,0.811248,81.0,0.6375892857142856,1.3703703703703705,0.8816049382716049
2025-02-16,Canada,Nutrition_Diets,74.17,0.9,0.18,11362.0,-1.48813,2.71956,4.20769,6.92725,22.9423,0.75264,2512.0,0.006527325530229693,4.523089171974522,0.02952627388535032
2025-02-16,China,Fashion_Beauty,17.14,3.35,2.23,,,,,,,,,,,
2025-02-16,China,Fitness_Wearables,31.56,0.62,0.37,,,,,,,,,,,
2025-02-16,China,Nutrition_Diets,7.22,-0.3,-1.35,4.0,-5.3224,2.24834,7.57075,9.81909,17.5418,1.36194,4.0,1.444,1.0,1.805
2025-02-16,France,Fashion_Beauty,29.8,-0.37,1.01,3613.0,0.251473,3.29141,3.03994,6.33136,20.4999,0.561907,1568.0,0.008245711123408965,2.3042091836734695,0.019005102040816325
2025-02-16,France,Fitness_Wearables,60.3,0.0,4.85,404.0,-0.545471,3.05396,3.59943,6.6534,20.0986,0.644698,247.0,0.14888888888888888,1.6356275303643724,0.24412955465587044
2025-02-16,France,Nutrition_Diets,36.37,0.9,0.9,11778.0,-1.42713,3.05995,4.48708,7.54703,21.2736,0.641773,3274.0,0.003087698446387639,3.5974343310934636,0.011108735491753206
2025-02-16,United_Kingdom,Fashion_Beauty,48.72,0.35,1.05,13.0,-0.409882,3.05883,3.46871,6.52754,18.2066,0.281921,11.0,3.48,1.1818181818181819,4.429090909090909
2025-02-16,United_Kingdom,Fitness_Wearables,70.6,-1.45,3.62,4.0,2.29219,3.55461,1.26242,4.81703,18.893,0.24116,4.0,14.12,1.0,17.65
2025-02-16,United_Kingdom,Nutrition_Diets,76.92,0.8,5.7,59.0,0.151722,3.58921,3.43749,7.0267,19.5369,0.813893,29.0,1.282,2.0344827586206895,2.6524137931034484
2025-02-16,India,Fashion_Beauty,51.85,-2.83,-2.46,1568.0,-0.253945,3.47401,3.72796,7.20197,22.0916,0.478374,427.0,0.03304652644996813,3.6721311475409837,0.12142857142857143
2025-02-16,India,Fitness_Wearables,69.05,-1.02,-1.7,326.0,4.10273,6.02505,1.92232,7.94736,19.1419,0.427979,147.0,0.21116207951070334,2.2176870748299318,0.4697278911564626
2025-02-16,India,Nutrition_Diets,77.97,3.78,5.99,10416.0,-1.81196,3.08908,4.90104,7.99012,22.9505,0.441425,1480.0,0.007484880483824517,7.037837837837838,0.05268243243243243
2025-02-16,Kenya,Fashion_Beauty,79.54,3.76,0.65,161.0,-1.06764,3.72285,4.79048,8.51333,19.9746,0.728436,85.0,0.4909876543209877,1.8941176470588235,0.935764705882353
2025-02-16,Kenya,Fitness_Wearables,80.57,1.36,-1.49,27.0,1.9806,4.39633,2.41573,6.81206,18.6066,1.45189,18.0,2.8775,1.5,4.476111111111111
2025-02-16,Kenya,Nutrition_Diets,81.48,4.63,7.05,490.0,-1.68453,3.36948,5.05401,8.42349,20.4691,0.678936,206.0,0.1659470468431772,2.378640776699029,0.3955339805825243
2025-02-16,Mexico,Fashion_Beauty,56.79,0.68,2.59,1715.0,0.0110297,3.18881,3.17778,6.3666,20.1814,0.4775,557.0,0.033094405594405595,3.078994614003591,0.10195691202872531
2025-02-16,Mexico,Fitness_Wearables,70.18,0.32,3.8,130.0,-0.847456,3.15928,4.00674,7.16602,21.4154,0.353779,81.0,0.5357251908396947,1.6049382716049383,0.8664197530864198
2025-02-16,Mexico,Nutrition_Diets,32.91,3.33,4.5,7514.0,-1.67682,2.83964,4.51646,7.3561,20.6172,0.41825,1004.0,0.004379241516966067,7.48406374501992,0.03277888446215139
2025-02-16,Nigeria,Fashion_Beauty,69.8,-0.58,3.17,24.0,0.316011,4.55264,4.23663,8.78928,19.4272,0.685809,21.0,2.792,1.1428571428571428,3.3238095238095235
2025-02-16,Nigeria,Fitness_Wearables,65.88,-5.55,-1.85,12.0,2.85711,5.03379,2.17668,7.21047,18.5494,0.875263,7.0,5.067692307692307,1.7142857142857142,9.411428571428571
2025-02-16,Nigeria,Nutrition_Diets,75.94,3.27,7.26,142.0,-0.645274,3.18184,3.82712,7.00896,18.4237,0.641539,84.0,0.531048951048951,1.6904761904761905,0.904047619047619
2025-02-16,Singapore,Fashion_Beauty,46.18,-1.78,-4.09,82.0,-0.610336,2.91019,3.52053,6.43072,19.8888,0.531859,38.0,0.5563855421686746,2.1578947368421053,1.2152631578947368
2025-02-16,Singapore,Fitness_Wearables,64.98,0.4,0.7,20.0,-0.959441,2.33233,3.29177,5.6241,17.2376,0.409727,15.0,3.0942857142857143,1.3333333333333333,4.332
2025-02-16,Singapore,Nutrition_Diets,50.8,-0.95,-1.59,402.0,-2.87978,2.82866,5.70844,8.5371,20.6895,0.500869,213.0,0.1260545905707196,1.8873239436619718,0.2384976525821596
2025-02-16,United_States,Fashion_Beauty,42.35,1.04,2.6,18870.0,-0.779497,3.11391,3.89341,7.00732,21.7619,0.855499,4971.0,0.00224418419797573,3.796016898008449,0.00851941259303963
2025-02-16,United_States,Fitness_Wearables,57.58,4.29,7.69,2035.0,0.224799,3.4105,3.1857,6.5962,21.6241,0.786969,1379.0,0.028280943025540274,1.4757070340826686,0.041754894851341554
2025-02-16,United_States,Nutrition_Diets,59.45,5.81,9.22,117971.0,-1.66349,2.78558,4.44907,7.23465,22.1147,0.815032,9576.0,0.0005039331366764996,12.319444444444445,0.006208228905597327
2025-02-16,South_Africa,Fashion_Beauty,64.07,-1.81,-2.09,30.0,0.107385,4.08179,3.97441,8.0562,25.4961,0.546653,23.0,2.0667741935483868,1.3043478260869565,2.7856521739130433
2025-02-16,South_Africa,Fitness_Wearables,77.95,-2.95,-3.43,9.0,2.82526,4.84017,2.0149,6.85507,25.0689,0.0807692,9.0,7.795,1.0,8.661111111111111
2025-02-16,South_Africa,Nutrition_Diets,70.89,-2.23,0.31,314.0,0.735335,4.3757,3.64037,8.01607,24.1945,0.565381,147.0,0.22504761904761905,2.1360544217687076,0.4822448979591837
2025-02-23,United_Arab_Emirates,Fashion_Beauty,61.79,-2.06,0.35,177.0,2.59442,5.05309,2.45867,7.51177,20.0679,0.70448,111.0,0.34713483146067414,1.5945945945945945,0.5566666666666666
2025-02-23,United_Arab_Emirates,Fitness_Wearables,68.61,-3.55,-3.45,64.0,3.58521,5.52839,1.94318,7.47157,21.8524,0.94586,45.0,1.0555384615384615,1.4222222222222223,1.5246666666666666
2025-02-23,United_Arab_Emirates,Nutrition_Diets,57.89,-4.68,-3.03,664.0,0.895457,4.48467,3.58921,8.07387,20.5991,0.457724,329.0,0.08705263157894737,2.0182370820668694,0.17595744680851064
2025-02-23,Australia,Fashion_Beauty,60.55,1.12,0.5,453.0,0.639493,3.43591,2.79642,6.23233,21.3814,0.548534,269.0,0.13337004405286343,1.6840148698884758,0.22509293680297396
2025-02-23,Australia,Fitness_Wearables,82.22,-1.13,-3.49,54.0,0.432064,3.32029,2.88823,6.20852,22.9864,0.515377,31.0,1.494909090909091,1.7419354838709677,2.652258064516129
2025-02-23,Australia,Nutrition_Diets,79.04,0.32,4.15,2340.0,-1.28482,3.12127,4.40609,7.52736,22.2366,0.551937,751.0,0.03376334899615549,3.1158455392809588,0.10524633821571239
2025-02-23,Brazil,Fashion_Beauty,51.29,-1.48,-3.82,1100.0,0.421945,3.37791,2.95596,6.33387,22.3269,0.394084,420.0,0.04658492279745686,2.619047619047619,0.12211904761904761
2025-02-23,Brazil,Fitness_Wearables,66.17,-4.8,-0.8,41.0,0.360794,3.10892,2.74813,5.85705,22.2339,0.565265,32.0,1.5754761904761905,1.28125,2.0678125
2025-02-23,Brazil,Nutrition_Diets,33.72,-1.92,-1.39,7007.0,-1.40091,3.10274,4.50365,7.6064,23.9495,0.371787,987.0,0.004811643835616438,7.099290780141844,0.034164133738601825
2025-02-23,Canada,Fashion_Beauty,60.42,-0.33,1.21,938.0,0.127524,3.14673,3.01921,6.16594,22.0173,1.05862,549.0,0.06434504792332268,1.7085610200364298,0.11005464480874318
2025-02-23,Canada,Fitness_Wearables,71.52,0.11,-4.6,142.0,0.925901,3.18555,2.25965,5.4452,21.1737,1.19288,117.0,0.5001398601398601,1.2136752136752136,0.6112820512820513
2025-02-23,Canada,Nutrition_Diets,75.25,1.08,0.18,10242.0,-0.985837,2.83243,3.81827,6.6507,22.4543,0.879583,2090.0,0.0073464805232841945,4.9004784688995215,0.03600478468899521
2025-02-23,China,Fashion_Beauty,16.89,-0.25,-3.6,2.0,-0.577626,2.12557,2.7032,4.82877,18.8151,1.36986,2.0,5.63,1.0,8.445
2025-02-23,China,Fitness_Wearables,29.08,-2.48,-3.1,,,,,,,,,,,
2025-02-23,China,Nutrition_Diets,8.57,1.35,1.65,6.0,-0.444405,3.30123,3.74564,7.04687,19.2252,0.596881,5.0,1.2242857142857144,1.2,1.714
2025-02-23,France,Fashion_Beauty,30.92,1.12,1.49,3643.0,0.490712,3.50444,3.01373,6.51818,20.521,0.617055,1608.0,0.008485181119648738,2.265547263681592,0.019228855721393035
2025-02-23,France,Fitness_Wearables,61.25,0.95,0.95,448.0,0.546646,3.33626,2.78961,6.12587,20.8958,0.668165,322.0,0.1364142538975501,1.391304347826087,0.19021739130434784
2025-02-23,France,Nutrition_Diets,35.71,-0.66,-1.56,12584.0,-1.85315,3.02537,4.87852,7.90389,21.5693,0.617629,3372.0,0.0028375049662296386,3.7319098457888495,0.010590154211150653
2025-02-23,United_Kingdom,Fashion_Beauty,49.42,0.7,0.35,20.0,0.517349,3.52052,3.00317,6.52368,18.9185,0.510044,10.0,2.3533333333333335,2.0,4.942
2025-02-23,United_Kingdom,Fitness_Wearables,72.36,1.76,3.21,6.0,2.63786,3.95875,1.32089,5.27965,17.1506,0.578686,2.0,10.337142857142856,3.0,36.18
2025-02-23,United_Kingdom,Nutrition_Diets,77.82,0.9,0.1,30.0,-0.440248,3.39175,3.832,7.22374,20.143,0.506201,12.0,2.5103225806451612,2.5,6.484999999999999
2025-02-23,India,Fashion_Beauty,50.74,-1.11,1.72,1669.0,-0.188257,3.59751,3.78577,7.38328,21.8118,0.532482,516.0,0.030383233532934133,3.2344961240310077,0.09833333333333334
2025-02-23,India,Fitness_Wearables,67.18,-1.87,-0.85,277.0,2.19468,4.43078,2.2361,6.66688,20.703,0.432104,138.0,0.24165467625899284,2.0072463768115942,0.4868115942028986
2025-02-23,India,Nutrition_Diets,74.58,-3.39,-7.17,11668.0,-1.12725,3.32961,4.45686,7.78647,23.0033,0.524399,1678.0,0.006391293169937441,6.953516090584029,0.04444576877234803
2025-02-23,Kenya,Fashion_Beauty,80.03,0.49,-3.27,149.0,-1.96199,3.40342,5.36541,8.76883,20.3817,0.701136,71.0,0.5335333333333333,2.0985915492957745,1.1271830985915494
2025-02-23,Kenya,Fitness_Wearables,76.36,-4.21,-5.57,31.0,2.74685,4.13226,1.38541,5.51767,19.4663,0.695024,22.0,2.38625,1.4090909090909092,3.4709090909090907
2025-02-23,Kenya,Nutrition_Diets,67.81,-13.67,-18.3,751.0,-1.90097,3.32656,5.22752,8.55408,21.1606,0.700664,358.0,0.09017287234042554,2.0977653631284916,0.18941340782122906
2025-02-23,Mexico,Fashion_Beauty,55.57,-1.22,-1.9,1605.0,0.484261,3.44942,2.96516,6.41458,20.0266,0.472567,522.0,0.03460149439601495,3.074712643678161,0.10645593869731801
2025-02-23,Mexico,Fitness_Wearables,67.79,-2.39,-2.71,97.0,-0.364537,3.40286,3.76739,7.17025,19.7344,0.299724,67.0,0.691734693877551,1.4477611940298507,1.0117910447761196
2025-02-23,Mexico,Nutrition_Diets,30.75,-2.16,-5.49,7516.0,-1.75457,2.84428,4.59886,7.44314,20.6587,0.453934,1258.0,0.004090727683916456,5.97456279809221,0.02444356120826709
2025-02-23,Nigeria,Fashion_Beauty,70.81,1.01,1.59,21.0,-0.687991,3.60283,4.29082,7.89366,19.6719,0.679879,17.0,3.2186363636363637,1.2352941176470589,4.165294117647059
2025-02-23,Nigeria,Fitness_Wearables,73.95,8.07,13.62,10.0,0.0782137,3.04664,2.96842,6.01506,18.6853,0.427078,10.0,6.722727272727273,1.0,7.3950000000000005
2025-02-23,Nigeria,Nutrition_Diets,76.42,0.48,-2.79,185.0,-1.81428,3.27076,5.08503,8.35579,18.908,0.555952,106.0,0.41086021505376347,1.7452830188679245,0.7209433962264151
2025-02-23,Singapore,Fashion_Beauty,46.39,0.21,1.99,89.0,-1.52855,2.9935,4.52205,7.51555,19.8041,0.733906,60.0,0.5154444444444445,1.4833333333333334,0.7731666666666667
2025-02-23,Singapore,Fitness_Wearables,64.68,-0.3,-0.7,13.0,2.32001,4.23173,1.91172,6.14345,18.6427,0.34435,11.0,4.62,1.1818181818181819,5.880000000000001
