Week_Start,Country_Code,Country_Name,Category,Search_Interest,Search_Velocity,Search_Acceleration,Media_Volume,tone_net_sentiment,tone_positive_score,tone_negative_score,tone_polarity,tone_activity_density,tone_self_group_density,Source_Diversity,Demand_to_Hype_Ratio,Media_Volume_per_Source,Interest_per_Source,Year,Inflation_Rate,Internet_Penetration,GDP_Per_Capita,is_holiday,holiday_count
2026-07-19,FR,France,Nutrition_Diets,47.29,-14.2,-0.32,10594,-1.55099,2.96647,4.51747,7.48394,21.8954,0.559611,2942,0.004463426,3.600951734,0.016074099,2026,2,88.65,46103.08,0,0
2026-07-26,FR,France,Fashion_Beauty,30.17,0.24,2.11,8443,-2.49825,2.35059,4.84884,7.19943,21.635,0.408541,2437,0.003572951,3.46450554,0.012379975,2026,2,88.65,46103.08,0,0
2026-07-26,FR,France,Fitness_Wearables,64.84,3.59,7.49,241,0.459867,3.31669,2.85683,6.17352,20.5922,0.741557,135,0.267933884,1.785185185,0.480296296,2026,2,88.65,46103.08,0,0
2026-07-26,FR,France,Nutrition_Diets,44.66,-2.63,11.57,12750,-2.24226,2.73139,4.97365,7.70504,22.2379,0.542344,3272,0.00350247,3.896699267,0.013649144,2026,2,88.65,46103.08,0,0
2026-08-02,FR,France,Fashion_Beauty,29.68,-0.49,-0.73,4450,-1.18237,2.81776,4.00012,6.81788,21.0085,0.449273,1738,0.006668164,2.560414269,0.0170771,2026,2,88.65,46103.08,0,0
2026-08-02,FR,France,Fitness_Wearables,63.46,-1.38,-4.97,378,0.361319,3.49142,3.1301,6.62152,21.8953,0.939035,272,0.167440633,1.389705882,0.233308824,2026,2,88.65,46103.08,0,0
2026-08-02,FR,France,Nutrition_Diets,41.54,-3.12,-0.49,10112,-1.80337,2.87507,4.67844,7.55351,21.7802,0.548279,2772,0.004107584,3.647907648,0.01498557,2026,2,88.65,46103.08,0,0
2026-08-09,FR,France,Fashion_Beauty,28.93,-0.75,-0.26,3462,-0.113376,3.05416,3.16754,6.2217,21.2896,0.435951,1596,0.008354028,2.169172932,0.018126566,2026,2,88.65,46103.08,1,1
2026-08-09,FR,France,Fitness_Wearables,66.21,2.75,4.13,254,0.636722,3.4346,2.79787,6.23247,20.9691,0.737703,159,0.259647059,1.597484277,0.416415094,2026,2,88.65,46103.08,1,1
2026-08-09,FR,France,Nutrition_Diets,37.19,-4.35,-1.23,9031,-1.41235,2.94216,4.35451,7.29667,22.0174,0.549056,2609,0.004117582,3.461479494,0.014254504,2026,2,88.65,46103.08,1,1
2026-08-16,FR,France,Fashion_Beauty,32.79,3.86,4.61,3323,-0.475792,2.97941,3.4552,6.4346,20.9253,0.444452,1424,0.009864621,2.333567416,0.023026685,2026,2,88.65,46103.08,0,0
2026-08-16,FR,France,Fitness_Wearables,70.54,4.33,1.58,259,0.180892,2.9873,2.80641,5.79371,20.607,0.669714,157,0.271307692,1.649681529,0.449299363,2026,2,88.65,46103.08,0,0
2026-08-16,FR,France,Nutrition_Diets,38.34,1.15,5.5,9809,-1.88335,2.8996,4.78296,7.68256,21.8485,0.581589,2732,0.003908257,3.590409956,0.014033675,2026,2,88.65,46103.08,0,0
2026-08-23,FR,France,Fashion_Beauty,34.66,1.87,-1.99,1121,-0.435279,2.86905,3.30433,6.17338,20.8282,0.387686,650,0.030891266,1.724615385,0.053323077,2026,2,88.65,46103.08,0,0
2026-08-23,FR,France,Fitness_Wearables,76.66,6.12,1.79,120,0.406261,3.23673,2.83046,6.06719,20.3585,0.549501,98,0.633553719,1.224489796,0.782244898,2026,2,88.65,46103.08,0,0
2026-08-23,FR,France,Nutrition_Diets,37.77,-0.57,-1.72,3918,-1.65267,2.93124,4.58392,7.51516,21.6955,0.599741,1597,0.009637663,2.453350031,0.023650595,2026,2,88.65,46103.08,0,0
2023-01-01,GB,United_Kingdom,Fashion_Beauty,48.95,-27.6,-16.81,7,1.22591,3.1229,1.89699,5.01989,18.0263,0.873816,5,6.11875,1.4,9.79,2023,6.79,95.45,49919.69,1,2
2023-01-01,GB,United_Kingdom,Fitness_Wearables,90.17,19.54,20,,,,,,,,,,,,2023,6.79,95.45,49919.69,1,2
2023-01-01,GB,United_Kingdom,Nutrition_Diets,88.31,25.89,33.03,24,-1.3858,2.63983,4.02563,6.66546,19.8608,0.785477,15,3.5324,1.6,5.887333333,2023,6.79,95.45,49919.69,1,2
2023-01-08,GB,United_Kingdom,Fashion_Beauty,50.82,1.87,29.47,12,-0.362864,2.40247,2.76533,5.1678,19.5876,0.414145,12,3.909230769,1,4.235,2023,6.79,95.45,49919.69,0,0
2023-01-08,GB,United_Kingdom,Fitness_Wearables,81.37,-8.8,-28.34,5,0.497943,2.0292,1.53126,3.56046,20.5321,0.598291,4,13.56166667,1.25,20.3425,2023,6.79,95.45,49919.69,0,0
2023-01-08,GB,United_Kingdom,Nutrition_Diets,86.01,-2.3,-28.19,109,0.862239,3.51678,2.65454,6.17131,18.8511,0.569591,79,0.781909091,1.379746835,1.088734177,2023,6.79,95.45,49919.69,0,0
2023-01-15,GB,United_Kingdom,Fashion_Beauty,50.7,-0.12,-1.99,5,-2.4886,1.78546,4.27406,6.05952,18.9242,0.429897,5,8.45,1,10.14,2023,6.79,95.45,49919.69,0,0
2023-01-15,GB,United_Kingdom,Fitness_Wearables,74.64,-6.73,2.07,1,0.862069,1.72414,0.862069,2.58621,22.4138,1.14943,1,37.32,1,74.64,2023,6.79,95.45,49919.69,0,0
2023-01-15,GB,United_Kingdom,Nutrition_Diets,79.22,-6.79,-4.49,75,0.0112923,3.46216,3.45087,6.91304,19.5195,0.229331,53,1.042368421,1.41509434,1.494716981,2023,6.79,95.45,49919.69,0,0
2023-01-22,GB,United_Kingdom,Fashion_Beauty,51.4,0.7,0.82,9,0.396804,2.08161,1.68481,3.76641,16.8581,0.794508,7,5.14,1.285714286,7.342857143,2023,6.79,95.45,49919.69,0,0
2023-01-22,GB,United_Kingdom,Fitness_Wearables,74.84,0.2,6.93,3,-1.79431,2.92828,4.72258,7.65086,19.3865,0.511032,3,18.71,1,24.94666667,2023,6.79,95.45,49919.69,0,0
2023-01-22,GB,United_Kingdom,Nutrition_Diets,77.22,-2,4.79,35,0.189042,3.22971,3.04066,6.27037,21.738,0.850301,22,2.145,1.590909091,3.51,2023,6.79,95.45,49919.69,0,0
2023-01-29,GB,United_Kingdom,Fashion_Beauty,51.17,-0.23,-0.93,24,-1.15472,2.66828,3.82301,6.49129,19.8815,0.606085,17,2.0468,1.411764706,3.01,2023,6.79,95.45,49919.69,0,0
2023-01-29,GB,United_Kingdom,Fitness_Wearables,77.33,2.49,2.29,7,0.890267,3.34976,2.45949,5.80925,18.2226,0.0905254,3,9.66625,2.333333333,25.77666667,2023,6.79,95.45,49919.69,0,0
2023-01-29,GB,United_Kingdom,Nutrition_Diets,79.92,2.7,4.7,52,-0.203597,2.99788,3.20148,6.19936,19.8822,0.877395,33,1.507924528,1.575757576,2.421818182,2023,6.79,95.45,49919.69,0,0
2023-02-05,GB,United_Kingdom,Fashion_Beauty,51.4,0.23,0.46,18,-0.555974,3.20248,3.75845,6.96093,19.7891,0.711492,13,2.705263158,1.384615385,3.953846154,2023,6.79,95.45,49919.69,0,0
2023-02-05,GB,United_Kingdom,Fitness_Wearables,73.19,-4.14,-6.63,,,,,,,,,,,,2023,6.79,95.45,49919.69,0,0
2023-02-05,GB,United_Kingdom,Nutrition_Diets,77.32,-2.6,-5.3,28,-2.12372,3.13645,5.26017,8.39663,20.2971,0.555139,26,2.666206897,1.076923077,2.973846154,2023,6.79,95.45,49919.69,0,0
2023-02-12,GB,United_Kingdom,Fashion_Beauty,51.4,0,-0.23,11,-1.4198,2.28165,3.70144,5.98309,20.7625,0.621514,6,4.283333333,1.833333333,8.566666667,2023,6.79,95.45,49919.69,0,0
2023-02-12,GB,United_Kingdom,Fitness_Wearables,67.29,-5.9,-1.76,2,0,3.55731,3.55731,7.11462,20.5534,1.18577,1,22.43,2,67.29,2023,6.79,95.45,49919.69,0,0
2023-02-12,GB,United_Kingdom,Nutrition_Diets,75.12,-2.2,0.4,189,-6.71396,2.12417,8.83813,10.9623,19.7559,0.301315,133,0.395368421,1.421052632,0.56481203,2023,6.79,95.45,49919.69,0,0
2023-02-19,GB,United_Kingdom,Fashion_Beauty,54.43,3.03,3.03,15,-1.42357,3.22235,4.64591,7.86826,18.284,0.65091,13,3.401875,1.153846154,4.186923077,2023,6.79,95.45,49919.69,0,0
2023-02-19,GB,United_Kingdom,Fitness_Wearables,72.26,4.97,10.87,9,1.21159,2.81895,1.60736,4.4263,17.0902,0.240221,7,7.226,1.285714286,10.32285714,2023,6.79,95.45,49919.69,0,0
2023-02-19,GB,United_Kingdom,Nutrition_Diets,79.82,4.7,6.9,72,-4.36025,2.35691,6.71716,9.07406,18.4284,0.369474,46,1.093424658,1.565217391,1.735217391,2023,6.79,95.45,49919.69,0,0
2023-02-26,GB,United_Kingdom,Fashion_Beauty,53.38,-1.05,-4.08,7,-0.781594,1.58481,2.3664,3.95121,21.1184,1.02771,7,6.6725,1,7.625714286,2023,6.79,95.45,49919.69,0,0
2023-02-26,GB,United_Kingdom,Fitness_Wearables,70.29,-1.97,-6.94,,,,,,,,,,,,2023,6.79,95.45,49919.69,0,0
2023-02-26,GB,United_Kingdom,Nutrition_Diets,76.72,-3.1,-7.8,101,-3.66702,2.30651,5.97354,8.28005,19.0698,0.331339,76,0.752156863,1.328947368,1.009473684,2023,6.79,95.45,49919.69,0,0
2023-03-05,GB,United_Kingdom,Fashion_Beauty,54.55,1.17,2.22,4,-0.926865,2.67898,3.60585,6.28483,19.9063,0.931113,4,10.91,1,13.6375,2023,6.79,95.45,49919.69,0,0
2023-03-05,GB,United_Kingdom,Fitness_Wearables,69.57,-0.72,1.25,6,3.59536,4.32675,0.731389,5.05814,16.9342,0.523009,5,9.938571429,1.2,13.914,2023,6.79,95.45,49919.69,0,0
2023-03-05,GB,United_Kingdom,Nutrition_Diets,75.92,-0.8,2.3,38,-0.528446,3.19655,3.725,6.92155,22.6758,0.471886,27,1.946666667,1.407407407,2.811851852,2023,6.79,95.45,49919.69,0,0
2023-03-12,GB,United_Kingdom,Fashion_Beauty,51.05,-3.5,-4.67,1,-1.21951,2.13415,3.35366,5.4878,18.9024,1.11789,1,25.525,1,51.05,2023,6.79,95.45,49919.69,0,0
2023-03-12,GB,United_Kingdom,Fitness_Wearables,67.18,-2.39,-1.67,1,4.56449,4.98325,0.41876,5.40201,22.6968,1.75879,1,33.59,1,67.18,2023,6.79,95.45,49919.69,0,0
2023-03-12,GB,United_Kingdom,Nutrition_Diets,77.02,1.1,1.9,63,-0.612516,3.01425,3.62676,6.64101,19.5618,0.665715,45,1.2034375,1.4,1.711555556,2023,6.79,95.45,49919.69,0,0
2023-03-19,GB,United_Kingdom,Fashion_Beauty,50.93,-0.12,3.38,3,0.850427,2.86161,2.01118,4.87279,20.4048,0.0698324,3,12.7325,1,16.97666667,2023,6.79,95.45,49919.69,0,0
2023-03-19,GB,United_Kingdom,Fitness_Wearables,67.81,0.63,3.02,,,,,,,,,,,,2023,6.79,95.45,49919.69,0,0
2023-03-19,GB,United_Kingdom,Nutrition_Diets,78.42,1.4,0.3,197,-5.30757,2.12981,7.43739,9.5672,18.9246,0.286877,150,0.396060606,1.313333333,0.5228,2023,6.79,95.45,49919.69,0,0
2023-03-26,GB,United_Kingdom,Fashion_Beauty,50.7,-0.23,-0.11,8,0.063461,3.24959,3.18613,6.43571,20.5498,0.798642,8,5.633333333,1,6.3375,2023,6.79,95.45,49919.69,0,0
2023-03-26,GB,United_Kingdom,Fitness_Wearables,67.81,0,-0.63,2,0.83682,2.51046,1.67364,4.1841,17.1548,0,1,22.60333333,2,67.81,2023,6.79,95.45,49919.69,0,0
2023-03-26,GB,United_Kingdom,Nutrition_Diets,74.03,-4.39,-5.79,114,-3.4019,2.60044,6.00235,8.60279,20.6181,0.444454,85,0.64373913,1.341176471,0.870941176,2023,6.79,95.45,49919.69,0,0
2023-04-02,GB,United_Kingdom,Fashion_Beauty,50.82,0.12,0.35,12,-1.57609,2.26235,3.83844,6.10079,21.2775,0.740867,7,3.909230769,1.714285714,7.26,2023,6.79,95.45,49919.69,1,1
2023-04-02,GB,United_Kingdom,Fitness_Wearables,66.05,-1.76,-1.76,,,,,,,,,,,,2023,6.79,95.45,49919.69,1,1
2023-04-02,GB,United_Kingdom,Nutrition_Diets,70.33,-3.7,0.69,199,-3.96258,2.31589,6.27847,8.59436,21.9435,0.536086,114,0.35165,1.745614035,0.616929825,2023,6.79,95.45,49919.69,1,1
2023-04-09,GB,United_Kingdom,Fashion_Beauty,50.93,0.11,-0.01,10,-1.23393,3.4717,4.70563,8.17733,19.4289,0.849662,10,4.63,1,5.093,2023,6.79,95.45,49919.69,0,0
2023-04-09,GB,United_Kingdom,Fitness_Wearables,66.46,0.41,2.17,1,2.74725,5.49451,2.74725,8.24176,14.8352,2.74725,1,33.23,1,66.46,2023,6.79,95.45,49919.69,0,0
2023-04-09,GB,United_Kingdom,Nutrition_Diets,75.62,5.29,8.99,114,-2.02413,2.48781,4.51194,6.99974,19.9677,0.721307,85,0.657565217,1.341176471,0.889647059,2023,6.79,95.45,49919.69,0,0
2023-04-16,GB,United_Kingdom,Fashion_Beauty,51.17,0.24,0.13,15,-1.84879,2.56349,4.41228,6.97577,19.9927,0.26884,14,3.198125,1.071428571,3.655,2023,6.79,95.45,49919.69,0,0
2023-04-16,GB,United_Kingdom,Fitness_Wearables,68.43,1.97,1.56,,,,,,,,,,,,2023,6.79,95.45,49919.69,0,0
2023-04-16,GB,United_Kingdom,Nutrition_Diets,83.42,7.8,2.51,178,-0.183952,4.06196,4.24591,8.30788,21.5896,0.380966,130,0.46603352,1.369230769,0.641692308,2023,6.79,95.45,49919.69,0,0
2023-04-23,GB,United_Kingdom,Fashion_Beauty,51.4,0.23,-0.01,6,0.917819,3.0639,2.14608,5.20998,19.7865,0.359396,6,7.342857143,1,8.566666667,2023,6.79,95.45,49919.69,0,0
2023-04-23,GB,United_Kingdom,Fitness_Wearables,68.84,0.41,-1.56,2,-0.48583,1.61943,2.10526,3.7247,21.5385,0,1,22.94666667,2,68.84,2023,6.79,95.45,49919.69,0,0
2023-04-23,GB,United_Kingdom,Nutrition_Diets,82.22,-1.2,-9,90,-0.99889,3.08866,4.08755,7.17622,19.2956,0.404969,67,0.903516484,1.343283582,1.227164179,2023,6.79,95.45,49919.69,0,0
2023-04-30,GB,United_Kingdom,Fashion_Beauty,50.35,-1.05,-1.28,7,-0.275363,3.25201,3.52737,6.77938,20.8569,0.463513,6,6.29375,1.166666667,8.391666667,2023,6.79,95.45,49919.69,1,1
2023-04-30,GB,United_Kingdom,Fitness_Wearables,67.81,-1.03,-1.44,2,1.5884,2.3122,0.723799,3.036,16.0951,0.749915,2,22.60333333,1,33.905,2023,6.79,95.45,49919.69,1,1
2023-04-30,GB,United_Kingdom,Nutrition_Diets,77.92,-4.3,-3.1,65,0.597285,3.25487,2.65759,5.91246,19.2054,0.431284,52,1.180606061,1.25,1.498461538,2023,6.79,95.45,49919.69,1,1
2023-05-07,GB,United_Kingdom,Fashion_Beauty,49.65,-0.7,0.35,7,-0.553551,2.12055,2.6741,4.79465,23.8479,0.770901,7,6.20625,1,7.092857143,2023,6.79,95.45,49919.69,1,1
2023-05-07,GB,United_Kingdom,Fitness_Wearables,68.74,0.93,1.96,7,0.496437,3.19181,2.69538,5.88719,21.0449,0.27104,7,8.5925,1,9.82,2023,6.79,95.45,49919.69,1,1
2023-05-07,GB,United_Kingdom,Nutrition_Diets,77.02,-0.9,3.4,106,-0.414549,3.1842,3.59875,6.78295,21.2078,1.1307,61,0.719813084,1.737704918,1.262622951,2023,6.79,95.45,49919.69,1,1
2023-05-14,GB,United_Kingdom,Fashion_Beauty,50.7,1.05,1.75,9,1.09103,2.93322,1.84219,4.7754,20.1893,0.976291,7,5.07,1.285714286,7.242857143,2023,6.79,95.45,49919.69,0,0
2023-05-14,GB,United_Kingdom,Fitness_Wearables,66.87,-1.87,-2.8,2,2.79529,4.56861,1.77332,6.34193,17.7886,0.403539,2,22.29,1,33.435,2023,6.79,95.45,49919.69,0,0
2023-05-14,GB,United_Kingdom,Nutrition_Diets,78.52,1.5,2.4,55,0.573606,3.6988,3.12519,6.82399,20.6323,0.926165,38,1.402142857,1.447368421,2.066315789,2023,6.79,95.45,49919.69,0,0
2023-05-21,GB,United_Kingdom,Fashion_Beauty,51.17,0.47,-0.58,12,2.3606,5.64314,3.28254,8.92568,21.5285,0.783964,11,3.936153846,1.090909091,4.651818182,2023,6.79,95.45,49919.69,0,0
2023-05-21,GB,United_Kingdom,Fitness_Wearables,66.77,-0.1,1.77,2,1.54306,1.70129,0.158228,1.85952,21.0714,2.32608,2,22.25666667,1,33.385,2023,6.79,95.45,49919.69,0,0
2023-05-21,GB,United_Kingdom,Nutrition_Diets,78.02,-0.5,-2,68,-2.36998,2.67542,5.0454,7.72082,20.8208,0.883572,46,1.130724638,1.47826087,1.696086957,2023,6.79,95.45,49919.69,0,0
2023-05-28,GB,United_Kingdom,Fashion_Beauty,49.65,-1.52,-1.99,5,-0.562988,3.71743,4.28042,7.99786,18.8233,0.631149,5,8.275,1,9.93,2023,6.79,95.45,49919.69,1,1
2023-05-28,GB,United_Kingdom,Fitness_Wearables,67.49,0.72,0.82,2,1.41423,3.94543,2.5312,6.47664,17.2124,0.584866,2,22.49666667,1,33.745,2023,6.79,95.45,49919.69,1,1
2023-05-28,GB,United_Kingdom,Nutrition_Diets,72.13,-5.89,-5.39,57,-1.13243,3.01131,4.14375,7.15506,18.6383,0.18416,42,1.24362069,1.357142857,1.717380952,2023,6.79,95.45,49919.69,1,1
2023-06-04,GB,United_Kingdom,Fashion_Beauty,49.65,0,1.52,18,-0.42066,3.22489,3.64555,6.87045,18.9575,0.960483,16,2.613157895,1.125,3.103125,2023,6.79,95.45,49919.69,0,0
2023-06-04,GB,United_Kingdom,Fitness_Wearables,66.25,-1.24,-1.96,,,,,,,,,,,,2023,6.79,95.45,49919.69,0,0
2023-06-04,GB,United_Kingdom,Nutrition_Diets,77.22,5.09,10.98,63,-1.34297,3.13066,4.47363,7.60428,18.8819,0.548432,49,1.2065625,1.285714286,1.575918367,2023,6.79,95.45,49919.69,0,0
2023-06-11,GB,United_Kingdom,Fashion_Beauty,49.07,-0.58,-0.58,6,0.836832,3.38375,2.54692,5.93067,16.8007,0.423111,6,7.01,1,8.178333333,2023,6.79,95.45,49919.69,0,0
2023-06-11,GB,United_Kingdom,Fitness_Wearables,66.05,-0.2,1.04,,,,,,,,,,,,2023,6.79,95.45,49919.69,0,0
2023-06-11,GB,United_Kingdom,Nutrition_Diets,74.93,-2.29,-7.38,47,-1.00536,3.64832,4.65368,8.302,20.0773,0.892121,36,1.561041667,1.305555556,2.081388889,2023,6.79,95.45,49919.69,0,0
2023-06-18,GB,United_Kingdom,Fashion_Beauty,49.3,0.23,0.81,4,1.16132,3.58492,2.42359,6.00851,15.2158,0,4,9.86,1,12.325,2023,6.79,95.45,49919.69,0,0
2023-06-18,GB,United_Kingdom,Fitness_Wearables,66.15,0.1,0.3,1,2.18978,3.01095,0.821168,3.83212,20.438,0.273723,1,33.075,1,66.15,2023,6.79,95.45,49919.69,0,0
2023-06-18,GB,United_Kingdom,Nutrition_Diets,73.23,-1.7,0.59,60,-0.287362,3.36355,3.65092,7.01447,19.7208,0.691045,45,1.200491803,1.333333333,1.627333333,2023,6.79,95.45,49919.69,0,0
2023-06-25,GB,United_Kingdom,Fashion_Beauty,48.48,-0.82,-1.05,12,-0.834231,2.25996,3.09419,5.35415,19.3771,0.163633,10,3.729230769,1.2,4.848,2023,6.79,95.45,49919.69,0,0
2023-06-25,GB,United_Kingdom,Fitness_Wearables,66.46,0.31,0.21,2,1.29725,3.29739,2.00014,5.29753,22.8069,2.37817,2,22.15333333,1,33.23,2023,6.79,95.45,49919.69,0,0
2023-06-25,GB,United_Kingdom,Nutrition_Diets,75.42,2.19,3.89,33,-0.514426,2.77477,3.28919,6.06396,19.477,0.732653,25,2.218235294,1.32,3.0168,2023,6.79,95.45,49919.69,0,0
2023-07-02,GB,United_Kingdom,Fashion_Beauty,50,1.52,2.34,15,-2.08088,2.4595,4.54038,6.99988,16.9473,0.363388,12,3.125,1.25,4.166666667,2023,6.79,95.45,49919.69,0,0
2023-07-02,GB,United_Kingdom,Fitness_Wearables,70.19,3.73,3.42,2,2.59768,2.85745,0.259768,3.11722,18.3123,0,2,23.39666667,1,35.095,2023,6.79,95.45,49919.69,0,0
2023-07-02,GB,United_Kingdom,Nutrition_Diets,78.72,3.3,1.11,34,0.129457,2.87187,2.74241,5.61428,19.15,0.54909,27,2.249142857,1.259259259,2.915555556,2023,6.79,95.45,49919.69,0,0
2023-07-09,GB,United_Kingdom,Fashion_Beauty,45.69,-4.31,-5.83,12,-0.654483,2.24711,2.9016,5.14871,20.7208,0.17482,11,3.514615385,1.090909091,4.153636364,2023,6.79,95.45,49919.69,0,0
2023-07-09,GB,United_Kingdom,Fitness_Wearables,67.6,-2.59,-6.32,5,0.983786,3.54071,2.55692,6.09763,19.4539,0.502002,4,11.26666667,1.25,16.9,2023,6.79,95.45,49919.69,0,0
2023-07-09,GB,United_Kingdom,Nutrition_Diets,74.43,-4.29,-7.59,57,0.141679,3.32317,3.18149,6.50466,19.9271,0.674338,35,1.283275862,1.628571429,2.126571429,2023,6.79,95.45,49919.69,0,0
2023-07-16,GB,United_Kingdom,Fashion_Beauty,46.39,0.7,5.01,15,-0.577419,2.3233,2.90072,5.22402,18.6656,0.440741,14,2.899375,1.071428571,3.313571429,2023,6.79,95.45,49919.69,0,0
2023-07-16,GB,United_Kingdom,Fitness_Wearables,67.91,0.31,2.9,5,0.504279,3.10272,2.59845,5.70117,20.1271,0.473443,5,11.31833333,1,13.582,2023,6.79,95.45,49919.69,0,0
2023-07-16,GB,United_Kingdom,Nutrition_Diets,73.63,-0.8,3.49,53,-0.722843,2.69408,3.41692,6.111,20.1619,0.355155,35,1.363518519,1.514285714,2.103714286,2023,6.79,95.45,49919.69,0,0
2023-07-23,GB,United_Kingdom,Fashion_Beauty,46.97,0.58,-0.12,3,0.136655,3.79101,3.65435,7.44536,18.8823,1.86188,3,11.7425,1,15.65666667,2023,6.79,95.45,49919.69,0,0
2023-07-23,GB,United_Kingdom,Fitness_Wearables,67.29,-0.62,-0.93,11,3.96596,5.65872,1.69276,7.35148,19.3621,1.61157,8,5.6075,1.375,8.41125,2023,6.79,95.45,49919.69,0,0
2023-07-23,GB,United_Kingdom,Nutrition_Diets,70.53,-3.1,-2.3,70,-0.857742,3.25525,4.113,7.36825,19.3934,0.540429,49,0.993380282,1.428571429,1.439387755,2023,6.79,95.45,49919.69,0,0
2023-07-30,GB,United_Kingdom,Fashion_Beauty,48.6,1.63,1.05,7,-0.874044,2.77231,3.64635,6.41866,18.9167,0.0156642,6,6.075,1.166666667,8.1,2023,6.79,95.45,49919.69,0,0
2023-07-30,GB,United_Kingdom,Fitness_Wearables,70.6,3.31,3.93,2,1.71729,3.54379,1.8265,5.37029,15.569,0,2,23.53333333,1,35.3,2023,6.79,95.45,49919.69,0,0
2023-07-30,GB,United_Kingdom,Nutrition_Diets,70.43,-0.1,3,33,0.367653,3.55191,3.18426,6.73617,19.8096,0.574014,24,2.071470588,1.375,2.934583333,2023,6.79,95.45,49919.69,0,0
2023-08-06,GB,United_Kingdom,Fashion_Beauty,46.85,-1.75,-3.38,17,-0.217531,3.23523,3.45276,6.688,20.0285,0.749173,14,2.602777778,1.214285714,3.346428571,2023,6.79,95.45,49919.69,0,0
2023-08-06,GB,United_Kingdom,Fitness_Wearables,69.77,-0.83,-4.14,2,3.13696,4.78014,1.64317,6.42331,20.4621,2.24069,2,23.25666667,1,34.885,2023,6.79,95.45,49919.69,0,0
2023-08-06,GB,United_Kingdom,Nutrition_Diets,70.03,-0.4,-0.3,57,0.0532347,3.06787,3.01464,6.08251,19.5737,0.642749,41,1.207413793,1.390243902,1.70804878,2023,6.79,95.45,49919.69,0,0
2023-08-13,GB,United_Kingdom,Fashion_Beauty,47.44,0.59,2.34,5,1.84882,4.9568,3.10798,8.06477,17.2752,0.449927,5,7.906666667,1,9.488,2023,6.79,95.45,49919.69,0,0
2023-08-13,GB,United_Kingdom,Fitness_Wearables,68.12,-1.65,-0.82,3,0.275713,4.18983,3.91412,8.10396,20.2718,3.26362,3,17.03,1,22.70666667,2023,6.79,95.45,49919.69,0,0
2023-08-13,GB,United_Kingdom,Nutrition_Diets,73.13,3.1,3.5,72,-1.03667,3.16152,4.19819,7.35971,20.5005,0.677602,36,1.001780822,2,2.031388889,2023,6.79,95.45,49919.69,0,0
2023-08-20,GB,United_Kingdom,Fashion_Beauty,46.85,-0.59,-1.18,20,-1.7284,2.3627,4.09109,6.45379,19.0042,0.937078,14,2.230952381,1.428571429,3.346428571,2023,6.79,95.45,49919.69,0,0
2023-08-20,GB,United_Kingdom,Fitness_Wearables,65.73,-2.39,-0.74,24,2.549,3.76642,1.21741,4.98383,20.018,0.674697,9,2.6292,2.666666667,7.303333333,2023,6.79,95.45,49919.69,0,0
2023-08-20,GB,United_Kingdom,Nutrition_Diets,68.53,-4.6,-7.7,73,-1.26809,3.06813,4.33622,7.40435,20.1992,0.587069,63,0.926081081,1.158730159,1.087777778,2023,6.79,95.45,49919.69,0,0
2023-08-27,GB,United_Kingdom,Fashion_Beauty,48.48,1.63,2.22,229,-3.33837,2.12034,5.4587,7.57904,20.7005,0.382823,181,0.210782609,1.26519337,0.267845304,2023,6.79,95.45,49919.69,0,0
2023-08-27,GB,United_Kingdom,Fitness_Wearables,67.08,1.35,3.74,9,4.14199,5.41895,1.27696,6.69591,18.3348,0.111564,5,6.708,1.8,13.416,2023,6.79,95.45,49919.69,0,0
2023-08-27,GB,United_Kingdom,Nutrition_Diets,67.03,-1.5,3.1,311,-2.99216,2.3962,5.38836,7.78456,20.1513,0.425768,233,0.214839744,1.334763948,0.287682403,2023,6.79,95.45,49919.69,0,0
2023-09-03,GB,United_Kingdom,Fashion_Beauty,46.27,-2.21,-3.84,31,-0.394997,3.02271,3.41771,6.44042,19.8324,0.60999,30,1.4459375,1.033333333,1.542333333,2023,6.79,95.45,49919.69,0,0
2023-09-03,GB,United_Kingdom,Fitness_Wearables,68.32,1.24,-0.11,6,0.371763,3.29352,2.92175,6.21527,19.4812,0.34347,5,9.76,1.2,13.664,2023,6.79,95.45,49919.69,0,0
2023-09-03,GB,United_Kingdom,Nutrition_Diets,67.93,0.9,2.4,132,-0.647033,3.41747,4.0645,7.48197,20.785,0.578693,98,0.51075188,1.346938776,0.693163265,2023,6.79,95.45,49919.69,0,0
2023-09-10,GB,United_Kingdom,Fashion_Beauty,50.12,3.85,6.06,12,-1.98188,2.92467,4.90655,7.83122,18.7082,0.625247,11,3.855384615,1.090909091,4.556363636,2023,6.79,95.45,49919.69,0,0
2023-09-10,GB,United_Kingdom,Fitness_Wearables,70.6,2.28,1.04,4,1.19331,3.09532,1.90201,4.99732,17.2582,0.136446,4,14.12,1,17.65,2023,6.79,95.45,49919.69,0,0
2023-09-10,GB,United_Kingdom,Nutrition_Diets,67.93,0,-0.9,60,-0.228389,3.17406,3.40245,6.57651,21.1266,0.718705,47,1.113606557,1.276595745,1.445319149,2023,6.79,95.45,49919.69,0,0
2023-09-17,GB,United_Kingdom,Fashion_Beauty,51.98,1.86,-1.99,9,-1.65731,2.93125,4.58856,7.51981,21.0565,0.637067,9,5.198,1,5.775555556,2023,6.79,95.45,49919.69,0,0
